ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cbtc_train_1,0.074780926,0.035961665,0.009130576,0.08037455,0.08834136,0.17004435,0.005603989,0.17458491,0.04642096,0.26199707,0.54570943,0.6349632,0.2564733,0.003557025,0.14073364,0.15593076,0.47722074,0.32126006,0.022746542,0.0758984,0.07185226,0.002038855,0.030748386,0.049854048,0.008964621,0.22811605,0.13623622,0.1866872,0.12430021,0.06650758,0.37965125,0.6236677,0.17668231,0.0022576365,0.057015892,0.0060320785,0.00509511,0.042869132,0.35542893,0.22543998,0.5178072,0.018553527,0.12162521,0.2184014,0.1704793,0.36981073,0.002288572,0.007829735,0.2547542,0.025931831,0.08844722,0.061186634,0.103858165,0.15681012,0.27065375,0.19311993,0.08546566,0.12203529,0.2983917,0.05694829,0.5822308,0.23223162,0.005013926,0.0010647363,0.35603666,0.47591084,0.4552171,0.52415633,0.0025545694,0.0016282313,0.2984352,0.07027058,0.46388894,0.0038018606,0.2984012,0.014564025,0.00271966,0.22524102,0.44111994,0.041509166,0.05982966,0.53545886,0.039162923,0.04751357,0.080949135,0.074829854,0.22736406,0.30258372,0.1586619,0.0041372664,0.0050019682,0.08243334,0.041200697,0.4048648,0.029611927,0.008189176,0.16124797,0.116795935,0.099619046,0.080529414
cbtc_train_10,0.1558337,0.0009124393,1.2999009,0.08254296,0.0,0.23083454,0.58543193,0.13937178,0.39817777,0.33196154,0.0,0.18636297,0.12697764,0.00024049761,0.19735518,0.43649602,0.0,0.0,0.31848702,0.100604475,0.024078598,0.23187494,0.05791859,0.3773078,1.4996595,0.13265952,0.5609819,0.2649733,0.38053933,0.03703483,0.350374,0.5304384,0.13525827,0.34535855,0.0010535988,0.7359988,0.72871697,0.16101167,0.5067274,0.00054048304,0.4467943,0.02183009,0.06933785,0.12684992,0.21258792,0.0,4.9218543e-05,1.1727283,0.26738077,0.02657811,0.26825327,0.02147059,0.27486476,0.057995174,0.29835805,0.27860153,0.1917636,0.20810948,0.2517173,0.099216595,0.14606087,0.0,0.74612796,0.00026759095,0.1670593,0.0,0.73451394,0.0,0.30679402,0.011437649,0.0,0.06191442,0.44692123,0.71330386,0.0,0.06659677,0.30105868,0.26960987,0.5399143,0.038310193,0.6645059,0.0,0.074343234,0.12163217,0.075429074,0.106101096,0.3562934,0.0,0.10478791,0.684855,0.6522211,0.06399333,0.6638787,0.0,0.082278565,1.261933,0.0,0.13819987,0.10278608,0.0924852
cbtc_train_11,0.058197316,0.004324397,0.30849952,0.03694366,0.019357618,0.15509853,0.15544358,0.03318365,0.108516745,0.16323233,0.092884034,0.2834163,0.17851153,0.005953411,0.096108325,0.2382818,0.12275273,0.09794466,0.104153425,0.021111924,0.019773493,0.07738563,0.010592763,0.11438887,0.30505443,0.12882024,0.20819488,0.07676101,0.12164799,0.017451013,0.2529795,0.34453002,0.104796775,0.078992195,0.019664282,0.1957796,0.1642731,0.042877544,0.21178901,0.11815468,0.23517959,0.012504451,0.028305266,0.092822306,0.09845676,0.07640361,0.0034464467,0.25415343,0.13281316,0.022063274,0.08258957,0.036632847,0.06505301,0.031013602,0.15863164,0.10620251,0.028660636,0.07357113,0.12175219,0.031329274,0.22597015,0.062413786,0.17130476,0.00011486601,0.13078998,0.09864633,0.16838786,0.12418339,0.083046764,0.0031003463,0.062019207,0.020122292,0.23718134,0.12569728,0.08256143,0.032267075,0.08381563,0.080180526,0.3397513,0.020798212,0.22024418,0.098331764,0.038837314,0.040379725,0.04572534,0.04043128,0.09963785,0.04939089,0.05812247,0.12859248,0.1741482,0.04669151,0.1911658,0.1072387,0.040510762,0.27512515,0.034258824,0.06003323,0.06084585,0.049288772
cbtc_train_12,0.07312812,0.0005341961,0.5544111,0.038981404,0.0005397454,0.13917306,0.2595121,0.05082028,0.14848879,0.19525088,0.0020586029,0.22674948,0.10274497,0.0009999931,0.10739968,0.23933302,0.005707004,0.003129568,0.14777674,0.033178654,0.030676857,0.10028249,0.015929291,0.16333142,0.5712882,0.12678465,0.2690488,0.10640781,0.15557791,0.02676313,0.26599327,0.3711006,0.10885651,0.14448647,0.0020835076,0.31498212,0.30990112,0.06716471,0.24262403,0.012499356,0.2580409,0.010975864,0.040796723,0.088070415,0.11403388,0.0025055201,0.005702874,0.48996362,0.16071787,0.023114653,0.11262887,0.025957635,0.09874632,0.045628052,0.1717432,0.10895101,0.041876197,0.08892319,0.1320627,0.04056056,0.19621886,0.0012587517,0.28864473,0.00029821036,0.13872486,0.0034582058,0.28949204,0.002883657,0.13951102,0.00486285,0.0026480968,0.030078826,0.27201477,0.26986825,0.0021077704,0.042121343,0.14003228,0.1051867,0.36286837,0.029476127,0.3056366,0.0025299536,0.03885973,0.056371067,0.048545428,0.05848364,0.1395176,0.0013589236,0.05807545,0.27594298,0.29043576,0.048423767,0.2803105,0.0046748985,0.042455338,0.51487243,0.0017025259,0.073777966,0.064856246,0.058835212
cbtc_train_13,0.064873174,0.0042144028,0.31533405,0.037396383,0.021069314,0.16065046,0.15412024,0.14764038,0.10427892,0.18635613,0.0767395,0.32282066,0.1784773,0.0045517306,0.112991266,0.2551534,0.13284917,0.10275053,0.11196184,0.09785941,0.11011286,0.077251464,0.049850624,0.14018498,0.30533412,0.15397939,0.20535551,0.108159475,0.13763231,0.10224681,0.2960936,0.3940662,0.122278,0.07856021,0.023870356,0.21672595,0.16916183,0.047789887,0.2310197,0.11472479,0.2606733,0.012705272,0.14686994,0.11138152,0.112866595,0.079148605,0.02159549,0.2539977,0.1506558,0.025807004,0.086893246,0.0414828,0.10178558,0.15209928,0.17739905,0.14745644,0.11828397,0.074188426,0.15874675,0.039776195,0.26210904,0.05077003,0.17427392,0.0003114684,0.15331274,0.11112621,0.27239025,0.111798964,0.08300473,0.016348071,0.06860709,0.09425556,0.26894492,0.12475717,0.071836375,0.031963676,0.08943604,0.13287996,0.3790408,0.026261713,0.24269885,0.0904925,0.04059972,0.04473642,0.052959643,0.050061613,0.13861643,0.05651108,0.07923257,0.12541485,0.17469914,0.052668873,0.20032516,0.10625907,0.04426858,0.28347597,0.04246132,0.06910653,0.070058875,0.0598141
cbtc_train_14,0.029489448,0.0048166304,0.26661807,0.030074516,0.018418003,0.12096314,0.12063776,0.23599224,0.09364856,0.07737531,0.09003517,0.1329362,0.11965658,0.0025695371,0.044263244,0.19127014,0.10329544,0.07838596,0.08426281,0.15016794,0.14144777,0.05554347,0.066529445,0.1235625,0.25995046,0.053463653,0.15205145,0.09440034,0.12788883,0.12562643,0.10648923,0.15707469,0.04451636,0.07567242,0.01710272,0.17341794,0.14548793,0.03727461,0.112498514,0.08208997,0.12782449,0.0053806175,0.19791538,0.043352406,0.048508316,0.07224254,0.025193926,0.22273967,0.067576356,0.008352077,0.06544296,0.014811031,0.093412995,0.21569185,0.07957923,0.124450766,0.17336461,0.06046769,0.11919006,0.031713035,0.117579445,0.048861694,0.14018172,0.00019527358,0.07582267,0.09233638,0.28927734,0.101990476,0.068494186,0.020066483,0.057070635,0.13545643,0.118408665,0.123008505,0.0599498,0.024865495,0.07734133,0.1245097,0.1477456,0.00986956,0.18406437,0.092400864,0.029588375,0.031077709,0.020489205,0.022106959,0.13029262,0.05206768,0.064128146,0.11493423,0.13639107,0.022185229,0.16731758,0.08718335,0.03112377,0.24043697,0.03524116,0.034367736,0.02917895,0.02475656
cbtc_train_15,0.070107296,0.0014559678,0.7611211,0.041085813,0.0069801807,0.17633148,0.3326376,0.4749865,0.2329555,0.1438534,0.015688024,0.09125488,0.103950724,0.0007378345,0.085924774,0.34498662,0.045635805,0.039829373,0.20243557,0.32852358,0.2650267,0.13434249,0.15508835,0.29881835,0.8209905,0.05278677,0.31909594,0.21406652,0.28283614,0.26603037,0.14754017,0.22925565,0.052039992,0.21698485,0.012932348,0.47995335,0.43742386,0.09551539,0.23379117,0.054210123,0.21193723,0.009601415,0.39782667,0.053661443,0.09004118,0.025732365,0.04979017,0.67181414,0.11789324,0.009861485,0.16772085,0.011054401,0.23193291,0.40895775,0.12800667,0.25226572,0.4019488,0.117815636,0.2196579,0.07544292,0.08466045,0.015101766,0.4188613,0.00016890955,0.09468727,0.04071489,0.71106386,0.025491003,0.18158269,0.04431311,0.026060576,0.28893608,0.20248036,0.4100435,0.01610668,0.04435631,0.21178275,0.27846438,0.23533425,0.013068361,0.44459543,0.023975147,0.054006286,0.07256897,0.03282386,0.053485483,0.29059634,0.021994041,0.1071771,0.37744513,0.37470946,0.030351555,0.4330719,0.042429198,0.056253046,0.71647996,0.019083373,0.071731105,0.047232922,0.041756872
cbtc_train_16,0.031666372,0.008897843,0.16745453,0.036693104,0.037220683,0.13835315,0.08467624,0.20238197,0.089298286,0.08423173,0.1724345,0.15247132,0.17277758,0.0039102547,0.050307028,0.2077485,0.19686568,0.15940394,0.07397945,0.1315717,0.12590742,0.034284778,0.054468248,0.1061882,0.16703063,0.063997075,0.15543726,0.08936588,0.118730396,0.111185424,0.12218939,0.18449648,0.053164884,0.045868296,0.031950034,0.115202874,0.09163767,0.03568538,0.116486154,0.14469838,0.14891985,0.006209692,0.16968958,0.052747086,0.05374163,0.14621206,0.019926209,0.1436203,0.074660294,0.010529894,0.07627881,0.017054757,0.07881364,0.18899234,0.08369204,0.1124079,0.14756994,0.06870289,0.124502495,0.029151266,0.13645309,0.09040963,0.09571401,0.00024567507,0.08834731,0.18444489,0.26042342,0.20395115,0.04418429,0.015422634,0.11108066,0.11355775,0.13476487,0.0754347,0.112277195,0.0218754,0.049892884,0.11991094,0.16118287,0.010612542,0.16392556,0.17588332,0.03285319,0.029314099,0.02262398,0.023033982,0.128222,0.10116693,0.062000025,0.074463524,0.08943965,0.02514075,0.13946994,0.16245729,0.034801718,0.15154332,0.06976631,0.03490988,0.031443458,0.026195506
cbtc_train_17,0.022342661,0.017710611,0.033428263,0.04293849,0.05531457,0.12532651,0.014758026,0.39457536,0.04520264,0.07061812,0.28422493,0.18542182,0.15936166,0.0017102445,0.038426537,0.14975928,0.29182875,0.21523997,0.02975889,0.25400034,0.2449909,0.009800107,0.1008323,0.085048616,0.028218547,0.059675284,0.084843,0.13492332,0.11324344,0.22096483,0.09945676,0.17589529,0.045226753,0.008902847,0.045751113,0.031609405,0.01719786,0.029999128,0.10168906,0.16159496,0.17046978,0.004206993,0.33634624,0.06033916,0.048443858,0.2286058,0.038651872,0.02510481,0.07085816,0.006440108,0.05793181,0.01633893,0.11188256,0.38003388,0.073768206,0.156725,0.27335638,0.06677032,0.18502064,0.040575825,0.18627888,0.119940154,0.01982616,0.00074362213,0.113037355,0.29967842,0.41122648,0.28657094,0.009627878,0.026047636,0.18423787,0.21938318,0.13367009,0.012486587,0.15562959,0.011050619,0.013248372,0.19324803,0.120140016,0.011821303,0.07351164,0.2910072,0.025019381,0.026806077,0.021191798,0.023744404,0.17975062,0.18208678,0.104373544,0.01191996,0.017106047,0.025640244,0.05570269,0.23203315,0.027300064,0.027666716,0.11471277,0.03821977,0.028395304,0.020595735
cbtc_train_18,0.022697002,0.002199865,0.29772124,0.022380024,0.012957089,0.13454714,0.1296561,0.5731117,0.10111115,0.048933644,0.035904277,0.058205597,0.10357169,0.0012013002,0.03099424,0.25003245,0.09286651,0.07450093,0.10504116,0.3841698,0.38479477,0.07044649,0.17645298,0.20001839,0.29890996,0.028007364,0.14717245,0.16212516,0.1771533,0.3490549,0.062188007,0.08739967,0.024769332,0.088273115,0.022616087,0.22677448,0.16433442,0.042949334,0.079963356,0.07803351,0.07765185,0.003835049,0.5107982,0.022407262,0.031121109,0.058799595,0.07972185,0.2518327,0.04305242,0.0049588075,0.07493878,0.007988519,0.18667452,0.5525496,0.04955502,0.22712,0.4400795,0.055666223,0.18187778,0.05368732,0.04961717,0.024053672,0.16621117,0.000117797805,0.038609177,0.080999665,0.55461156,0.0584368,0.07561239,0.05630934,0.051528856,0.34309807,0.073069885,0.14345862,0.032776702,0.02382182,0.10099723,0.24099481,0.096025735,0.005828512,0.23740049,0.04888923,0.034693442,0.036000855,0.012300446,0.017258612,0.22291447,0.041896414,0.09912361,0.13163345,0.14869627,0.012981638,0.20492853,0.06786627,0.03960093,0.27994776,0.039668925,0.026133254,0.018844683,0.0145220235
