ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cbtc_train_1,0.07708457,0.03467717,0.009039127,0.07858427,0.08659036,0.16631192,0.0053703743,0.17822926,0.04656986,0.26802334,0.53800225,0.6381686,0.24778734,0.0033041935,0.14255723,0.15688418,0.4731104,0.31505042,0.024033714,0.07752243,0.07245385,0.0020395203,0.029543897,0.050560657,0.009550853,0.2312656,0.13088246,0.18667659,0.12234422,0.06776048,0.37882838,0.6240402,0.17585717,0.0025037848,0.056422804,0.006008746,0.0050187893,0.04108434,0.36038274,0.22356416,0.5249557,0.019174537,0.122407906,0.22042064,0.17031045,0.37058368,0.0023765168,0.008089919,0.25495955,0.027372502,0.08939481,0.06326447,0.107364945,0.15514557,0.2714571,0.19646777,0.08718057,0.118478626,0.30083534,0.055573527,0.5873604,0.22878793,0.0053477455,0.001499799,0.35681525,0.48301724,0.46374452,0.52060455,0.0025577554,0.0016151577,0.29590645,0.07178202,0.46748364,0.0041321605,0.29495078,0.013813743,0.002781943,0.22573051,0.4486737,0.04237742,0.05863196,0.5334711,0.037059978,0.048005953,0.08143936,0.07591346,0.23137376,0.29862654,0.16232465,0.004368676,0.005266492,0.08315305,0.04081062,0.39754415,0.02898014,0.008846539,0.15792766,0.11877344,0.10168693,0.08173487
cbtc_train_10,0.14781058,0.0008438781,1.3201387,0.08333487,0.0,0.253446,0.5912863,0.12910107,0.39833868,0.32476065,0.0,0.17010471,0.12006393,0.00014958206,0.18874128,0.44858745,0.0,0.0,0.3207182,0.09707922,0.022362467,0.22396202,0.056926023,0.3867338,1.4974902,0.12123199,0.5652664,0.26388457,0.38525862,0.03950309,0.33188277,0.5115182,0.13211718,0.34255198,0.00044405786,0.7535174,0.7387908,0.16024558,0.51347417,0.0005474227,0.4482168,0.019565834,0.06904719,0.13188514,0.21756157,0.0,0.00020167652,1.1794757,0.27051806,0.026508125,0.26854888,0.018580226,0.2729661,0.0669267,0.29838285,0.27675444,0.18512043,0.21289937,0.2487133,0.09583281,0.14435579,0.0,0.7319557,0.00044044177,0.17289633,0.0,0.7267131,0.0,0.31837645,0.012353474,0.0,0.066307314,0.44197652,0.7103737,0.0,0.06553134,0.30127013,0.26327443,0.5112234,0.03753879,0.6792914,0.0,0.07483782,0.12463964,0.072852224,0.107537314,0.3462781,0.0,0.11030105,0.68976635,0.6718671,0.060416818,0.6761477,0.0,0.08539832,1.2550297,0.0,0.13640697,0.10534597,0.09156359
cbtc_train_11,0.057389963,0.0041009327,0.30883834,0.036679327,0.019904727,0.15384047,0.15448092,0.031536408,0.10936262,0.1639381,0.093077496,0.28258166,0.17959568,0.005818169,0.09746221,0.23417267,0.124040455,0.097895674,0.10246951,0.020998854,0.019079102,0.07602379,0.0107917385,0.113823555,0.30407688,0.12977508,0.20771554,0.07757939,0.119959086,0.017349333,0.25247806,0.34146482,0.10368009,0.08123584,0.019214408,0.1960643,0.16370593,0.043261737,0.2151417,0.117408685,0.23094854,0.011791782,0.027747799,0.09524845,0.098463096,0.07815023,0.0032149542,0.25231048,0.13419622,0.021091044,0.08175867,0.036377273,0.06658661,0.02951411,0.15903996,0.110300615,0.029455468,0.073736146,0.121516064,0.03087758,0.22663242,0.06283372,0.16745465,0.0001550065,0.13117929,0.09834479,0.16790259,0.122941665,0.08392536,0.0033353914,0.061518442,0.019903837,0.23851855,0.12578434,0.08185895,0.031782843,0.08498743,0.0802684,0.3395864,0.020956352,0.22205926,0.09904656,0.03758148,0.039234385,0.046492502,0.03960656,0.10009694,0.048376504,0.06005891,0.12810095,0.17193753,0.046231993,0.19241306,0.10795738,0.041029356,0.2756782,0.033959046,0.0598776,0.06183513,0.050344065
cbtc_train_12,0.072855644,0.0005007426,0.5569891,0.03907759,0.00082413637,0.13897544,0.25912055,0.05114887,0.14863636,0.1956919,0.0020027726,0.22067797,0.10095566,0.0011658524,0.11084485,0.23781608,0.0053154505,0.0037150094,0.1496357,0.032954264,0.030348275,0.09503524,0.016849583,0.16434427,0.57352287,0.12703915,0.26951653,0.10860318,0.15694146,0.0278853,0.26003793,0.37558055,0.10734112,0.1476514,0.0025291573,0.3186045,0.31282118,0.06681597,0.24602665,0.013238798,0.2570321,0.011352658,0.04212085,0.08976798,0.11404756,0.003013513,0.005879425,0.48771992,0.16194552,0.021933205,0.11098463,0.024499647,0.09518731,0.04558493,0.16999139,0.113790125,0.043264244,0.090923496,0.13453345,0.040493146,0.20022357,0.00113921,0.28960243,0.0001851805,0.14165595,0.0044033374,0.28507987,0.0038448442,0.1407582,0.0046561947,0.0024849884,0.030587358,0.2676409,0.2704412,0.0024022663,0.040796768,0.14075941,0.10405876,0.36631075,0.028176934,0.30686,0.0030696525,0.038903825,0.05659679,0.04892994,0.060234003,0.13998759,0.0014505396,0.05715159,0.2724042,0.2945246,0.047997117,0.27769202,0.004626469,0.04248916,0.51576865,0.0017259618,0.07083978,0.06259941,0.060563806
cbtc_train_13,0.06661325,0.003994993,0.3144032,0.036184583,0.020511124,0.15983161,0.15075208,0.14484864,0.10276008,0.18875994,0.074583024,0.32632917,0.1794385,0.004225478,0.11280626,0.25466776,0.13238731,0.10186009,0.114516325,0.09527191,0.10949199,0.07828053,0.048063423,0.13801187,0.29826257,0.15693226,0.20595151,0.11006992,0.13533908,0.10274781,0.30302396,0.39894584,0.12416064,0.07688115,0.024098292,0.21574359,0.17030612,0.046387456,0.23809525,0.108109534,0.26516467,0.013055978,0.1451965,0.11288962,0.11255951,0.07586372,0.021028135,0.25639534,0.1529643,0.0268477,0.08577189,0.042257044,0.10074038,0.15081711,0.18131909,0.1481365,0.122993484,0.073499046,0.16046557,0.040770162,0.26496312,0.048773177,0.1709271,0.00026673122,0.15347332,0.10848078,0.27111202,0.10855933,0.082629606,0.016560787,0.06653255,0.09444597,0.2703229,0.121097244,0.06735722,0.032145873,0.088704295,0.13245605,0.38691086,0.026522545,0.24381006,0.09220222,0.040355504,0.042611565,0.053728107,0.050749965,0.13731687,0.05497718,0.081045255,0.12339899,0.17303234,0.053038992,0.1953143,0.107693374,0.045527402,0.2823915,0.041699313,0.07028932,0.07093933,0.058941342
cbtc_train_14,0.03017847,0.005290793,0.26458874,0.029454276,0.018416606,0.12201457,0.120559156,0.23936151,0.09399871,0.07792488,0.08893461,0.1342433,0.1210717,0.002334368,0.04513745,0.18585457,0.10086317,0.07616563,0.08327414,0.15188909,0.14170665,0.056389336,0.06750286,0.12259462,0.26105386,0.05507297,0.14736272,0.09682062,0.12505588,0.12584859,0.107901,0.15905109,0.045336526,0.07572731,0.016734773,0.17291617,0.14526132,0.038423605,0.11354885,0.08037732,0.1327608,0.005248243,0.19688037,0.04366468,0.050002765,0.07000161,0.026780881,0.22029708,0.069905035,0.00888127,0.0653014,0.015607711,0.09559559,0.21833248,0.08155367,0.12562987,0.17170791,0.06010955,0.12032846,0.03412367,0.11839976,0.047715135,0.14027545,0.00023996407,0.07756919,0.092526,0.29325065,0.10045443,0.06782107,0.02011846,0.056321435,0.13552001,0.1206177,0.12040766,0.06023694,0.023704153,0.07696094,0.124782346,0.15503417,0.01020657,0.18397321,0.0924828,0.029678034,0.030943803,0.020797793,0.022729635,0.13261744,0.05030317,0.06305615,0.11564483,0.13596785,0.022526331,0.16765223,0.085596,0.029610928,0.23839341,0.03433784,0.03573586,0.030151684,0.024541032
cbtc_train_15,0.06712369,0.0011399135,0.76410836,0.040056773,0.006125416,0.18221799,0.33793607,0.46227062,0.23295605,0.13463095,0.015126779,0.082643725,0.11048325,0.00085156865,0.07914013,0.34737363,0.048976127,0.039345343,0.20945017,0.32336217,0.26266566,0.13913804,0.15422958,0.3038373,0.830074,0.049305174,0.33103785,0.21095107,0.28614226,0.2582084,0.13491915,0.22127368,0.04858231,0.21873482,0.011888627,0.48459426,0.44055656,0.09794956,0.23583466,0.058027003,0.21250995,0.008228907,0.39949045,0.048359346,0.08979879,0.02554997,0.048504516,0.6691889,0.11538085,0.009749085,0.16489576,0.010008525,0.2307594,0.40866852,0.12420991,0.2526839,0.4026547,0.12200568,0.2186135,0.07133504,0.082401395,0.014020015,0.4194896,0.00012615604,0.09549811,0.04223051,0.69786036,0.027658662,0.1862055,0.04410586,0.02637645,0.2838549,0.19752969,0.40628695,0.017182523,0.044394296,0.20846076,0.27847114,0.22275847,0.014286704,0.45034674,0.021197638,0.055427942,0.071863,0.03010502,0.05048774,0.27940235,0.018648045,0.108359516,0.38150144,0.37920862,0.028821511,0.441555,0.04217276,0.05859614,0.72122604,0.018841222,0.07019876,0.046073724,0.040467173
cbtc_train_16,0.031204183,0.008537013,0.16402563,0.036940005,0.037154328,0.14175896,0.08271589,0.19842328,0.087343164,0.08522955,0.17224365,0.15885912,0.16716616,0.0038767643,0.049238835,0.20811191,0.20102364,0.15984088,0.07277729,0.13164605,0.123291284,0.035871416,0.05306973,0.10636334,0.1636843,0.063907735,0.15513594,0.08789665,0.11991645,0.11066323,0.1274012,0.18846212,0.05345326,0.04355096,0.031851254,0.11386571,0.08983051,0.035658665,0.120491944,0.14351311,0.14658457,0.00584888,0.16738261,0.05233744,0.053992342,0.14632078,0.020094326,0.13714427,0.074675635,0.010100893,0.077537596,0.017754216,0.078483365,0.18879405,0.08561841,0.10955499,0.14486344,0.06648534,0.12469517,0.029591262,0.13955438,0.08942623,0.09557978,3.7991307e-05,0.08880606,0.18925625,0.2608137,0.2067119,0.043763217,0.0143285915,0.111069344,0.11338031,0.13696605,0.07289143,0.11335125,0.021776041,0.05006884,0.118760355,0.1684797,0.0112954015,0.16096781,0.1783885,0.031190472,0.02972379,0.023789953,0.0233332,0.12633274,0.10109802,0.06335006,0.072921924,0.08824475,0.025323179,0.1392304,0.1612088,0.03409443,0.1490125,0.07037634,0.03537953,0.031892415,0.025853047
cbtc_train_17,0.021914164,0.018596295,0.031478945,0.04218871,0.05249007,0.12803473,0.015462833,0.39880866,0.04415233,0.06821707,0.28373623,0.17854814,0.15795001,0.0015281499,0.037090585,0.15136173,0.2904021,0.21458818,0.029086152,0.25542888,0.2483777,0.011538083,0.10153711,0.08324904,0.027950792,0.05773877,0.08403454,0.1355229,0.11363015,0.2228932,0.100749545,0.17035411,0.04591462,0.009002688,0.04474528,0.031601045,0.01701599,0.03009602,0.10393585,0.16361715,0.17059189,0.0049259523,0.34112367,0.061451323,0.046895433,0.22976,0.038796633,0.025084207,0.07162274,0.0069717956,0.054795206,0.016356874,0.11374612,0.38555333,0.07665472,0.15962693,0.28101873,0.06508809,0.18848115,0.040441476,0.18597424,0.11847088,0.019688657,0.0007810386,0.11712342,0.29711187,0.4229952,0.2853009,0.009054385,0.026302021,0.18439074,0.2242191,0.13152583,0.012262663,0.1542039,0.010476527,0.012968648,0.19727887,0.120677784,0.011772819,0.0746652,0.29154834,0.024521561,0.028175628,0.021416556,0.022591168,0.18262273,0.18527561,0.10528194,0.011236147,0.016862668,0.025021601,0.053342782,0.23001845,0.027440464,0.027922343,0.11388334,0.037717413,0.028788539,0.020107426
cbtc_train_18,0.024954254,0.0023836617,0.2994103,0.022201791,0.012827013,0.13731065,0.1311512,0.5783276,0.10132727,0.051951908,0.03578736,0.060880464,0.100151174,0.0012495486,0.03293498,0.24925008,0.093189426,0.076819405,0.10387083,0.3862839,0.3924847,0.07019474,0.17498358,0.19919515,0.29706258,0.02763065,0.1528709,0.16581999,0.17801715,0.34876308,0.065162465,0.09313984,0.026118828,0.088809185,0.02420028,0.22598235,0.16486028,0.043356434,0.08103597,0.08169689,0.07848507,0.0035569703,0.5128343,0.02172629,0.031585753,0.056359116,0.079169564,0.25276613,0.044330444,0.0044883536,0.07793884,0.007920954,0.18584986,0.5491664,0.050805744,0.22231314,0.442029,0.05737842,0.180261,0.05409646,0.051297545,0.021996893,0.16661143,0.000285735,0.039134882,0.087531485,0.55941945,0.06263678,0.075629696,0.056505345,0.05311641,0.34719294,0.07532414,0.14274342,0.03353564,0.02355051,0.10074639,0.23959455,0.10085524,0.006050406,0.23766837,0.050026435,0.03340761,0.037242517,0.013168237,0.01732513,0.22440855,0.042120907,0.10023509,0.1315268,0.14928314,0.01361724,0.198033,0.06641552,0.0389521,0.27700898,0.040005054,0.027552206,0.01929831,0.015877625
cbtc_train_19,0.10291997,0.0010988406,1.1324201,0.06481833,0.0,0.23334289,0.5040045,0.22365685,0.33809036,0.19946876,0.0,0.08377923,0.12131979,0.00017970333,0.10754882,0.41221517,0.0,1.21797375e-05,0.29277012,0.16954419,0.072243184,0.19451065,0.08113585,0.34334907,1.2688484,0.05074125,0.47635564,0.2218645,0.34434614,0.08968187,0.1820991,0.2638707,0.06461342,0.30851343,0.00088485173,0.6597757,0.6352854,0.13279894,0.3590537,0.014734633,0.3152471,0.011868114,0.16071413,0.06295628,0.13285027,0.0,0.0041774535,0.99451566,0.1609869,0.014930034,0.22249512,0.009807204,0.22921917,0.15993246,0.1895273,0.24706109,0.2477786,0.17281672,0.20140605,0.078513145,0.07412656,0.00089728995,0.62129766,0.00015892973,0.10931274,0.0,0.66290087,0.0,0.2742667,0.016737478,0.00018376483,0.12340581,0.27983758,0.6110389,0.0,0.055486824,0.26779282,0.23915175,0.2979248,0.021860816,0.5908449,0.0,0.07444396,0.10214023,0.041732177,0.06953165,0.30494058,0.0,0.08545717,0.5857258,0.57379454,0.037587304,0.58472353,0.0014327479,0.071864694,1.0757905,0.0,0.09666091,0.066077,0.05244744
cbtc_train_2,0.08671575,0.00030943655,1.0811418,0.053900287,0.00015581545,0.19553798,0.47024173,0.4460048,0.32829887,0.15805809,0.0,0.06209839,0.075459845,2.4646915e-05,0.10571556,0.3765153,0.002467504,0.0009906462,0.2724468,0.32269982,0.19936515,0.15386696,0.15304404,0.36469844,1.2117579,0.035129167,0.42785156,0.2420882,0.35357848,0.2186257,0.1279163,0.21978216,0.05064031,0.32542223,0.0014395412,0.63990563,0.62812805,0.1279735,0.31963292,0.0065766857,0.24530907,0.011556568,0.36175272,0.05457561,0.1054242,0.00015800424,0.027945867,0.9576902,0.12172434,0.007612167,0.20543288,0.0069769304,0.26833028,0.3537191,0.14998701,0.28504914,0.40571144,0.16576643,0.21492684,0.08471731,0.069409505,0.00012310923,0.59083766,0.00012651141,0.0855424,0.0008214698,0.79012233,0.0,0.26510915,0.0366311,0.0006106769,0.2546811,0.22780216,0.60491127,0.00028141728,0.053180717,0.2815562,0.2877106,0.24845965,0.015375567,0.5773329,0.0,0.067979954,0.09272274,0.034170736,0.06429527,0.3369218,0.00037079674,0.09944589,0.56771153,0.5351597,0.02510432,0.58448887,0.0028658523,0.062037647,1.0304714,0.00049775693,0.08627908,0.04878136,0.047269125
cbtc_train_20,0.059478726,0.0009282492,0.41405818,0.035222366,0.0076903994,0.16354027,0.2019912,0.060860787,0.12697376,0.16713123,0.021034619,0.265124,0.18760973,0.0050102966,0.097944684,0.2585777,0.06094438,0.04194549,0.13277097,0.04302699,0.047166232,0.09163961,0.021676114,0.13807276,0.3835234,0.132436,0.22763693,0.08031493,0.13038908,0.043072328,0.25691321,0.34090775,0.10862177,0.10831602,0.012703067,0.25862384,0.22577988,0.049012616,0.20241073,0.08519014,0.23825708,0.009063429,0.0603816,0.09303458,0.09962671,0.030414157,0.009355641,0.3413888,0.13405818,0.022143574,0.0886011,0.03400844,0.07737549,0.06603846,0.15789449,0.11853024,0.052577827,0.07355918,0.127202,0.033266082,0.21806347,0.018948443,0.21596822,0.00027948525,0.12996309,0.045803674,0.19059236,0.04286805,0.11151783,0.00751039,0.026073607,0.04095525,0.2376984,0.16058762,0.03222904,0.03799151,0.11119471,0.091164164,0.3495392,0.026521923,0.2699118,0.032127608,0.04152594,0.044210084,0.04710674,0.046913885,0.106231086,0.016963562,0.05818274,0.16882572,0.23161647,0.04808198,0.22851947,0.047542684,0.044850454,0.36353585,0.014411419,0.06333274,0.064038046,0.048360568
cbtc_train_21,0.08315611,0.00022284324,0.8726858,0.045679674,0.0,0.15418266,0.37889424,0.2791552,0.24845238,0.15566386,0.0,0.083577886,0.052378483,0.000113306014,0.08456306,0.29274657,0.0,0.0,0.21186145,0.20910093,0.10624304,0.14168705,0.09470977,0.28153282,0.9884336,0.052456994,0.3612037,0.19983263,0.27890098,0.13664562,0.15480436,0.22202648,0.058095563,0.24470079,0.00059181085,0.51163614,0.5008742,0.10401853,0.2695236,0.0045421934,0.23923163,0.01102749,0.2041783,0.05360965,0.10164605,0.0,0.010606455,0.778506,0.13197805,0.012467902,0.16553386,0.011839848,0.20548972,0.20673072,0.14537793,0.21273793,0.25734127,0.12939432,0.18672206,0.072477385,0.08540714,0.0,0.48308685,0.00011182373,0.11095515,0.0,0.6277848,0.0,0.2082774,0.019190315,0.0,0.16527252,0.22921374,0.5020966,0.0,0.04652805,0.2263216,0.2189242,0.24572137,0.015292775,0.44794765,0.0,0.04611146,0.08052175,0.03530227,0.057728756,0.2652239,0.0,0.08937859,0.4662225,0.4371861,0.0345501,0.45832127,0.0,0.05179778,0.8376071,0.0,0.07890322,0.04760609,0.040803034
