ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cbtc_train_1,0.077105954,0.03647611,0.009531689,0.080903076,0.08375968,0.17548217,0.005236525,0.17624784,0.04586898,0.2633761,0.54474044,0.64211535,0.25578406,0.0036307094,0.13909534,0.15428351,0.48190248,0.3220405,0.022793794,0.07719799,0.07630945,0.0018137462,0.029550547,0.051011145,0.0095226625,0.22683579,0.13546968,0.18581337,0.12264195,0.06871714,0.36945665,0.6142966,0.1724665,0.0024387618,0.055989116,0.006203134,0.0052675162,0.04204755,0.35554874,0.22778478,0.5142366,0.019279508,0.122919425,0.2193063,0.16975343,0.3725666,0.0023718541,0.007960614,0.24969585,0.027479539,0.08725194,0.06097693,0.1032365,0.15630339,0.26642165,0.19559489,0.08410072,0.11841102,0.29914495,0.056090172,0.57934725,0.22964393,0.0054652058,0.00152994,0.35257697,0.48009843,0.4573045,0.5253952,0.0026803669,0.0017850167,0.29814735,0.07453974,0.46356243,0.004228926,0.2997273,0.013911718,0.0029914535,0.22426525,0.43207532,0.040225636,0.05958173,0.5346415,0.037236556,0.04819532,0.07908251,0.0733081,0.22793877,0.30171996,0.15698956,0.004175871,0.005040232,0.08109927,0.040630426,0.40103438,0.030795362,0.008627695,0.16045958,0.11756847,0.10131301,0.08081225
cbtc_train_10,0.14442796,0.0011468439,1.3109952,0.08117485,0.0,0.2385424,0.58593327,0.12438888,0.39921317,0.33984694,0.0,0.18651623,0.118107975,0.0003981878,0.20195182,0.43727916,0.0,0.0,0.32429773,0.093238086,0.017426895,0.22405608,0.05999128,0.37789726,1.4890606,0.12834753,0.567103,0.25718763,0.38396564,0.037585884,0.35204238,0.5305184,0.13559577,0.3411301,0.0010321541,0.74553376,0.73837197,0.15981442,0.5223879,0.0008360391,0.43717277,0.020968407,0.062393017,0.12843126,0.21707585,0.0,6.8412664e-05,1.1710889,0.25773665,0.027055938,0.27048236,0.019923573,0.27137902,0.058168814,0.29561797,0.26590335,0.18182787,0.21118778,0.24655089,0.09827192,0.14514808,0.0,0.7423783,7.713735e-05,0.16547719,0.0,0.73490113,0.0,0.31161705,0.011050103,0.0,0.058905493,0.44525594,0.71840656,0.0,0.06755145,0.30355403,0.26572472,0.539559,0.04034357,0.6790554,0.0,0.07485959,0.12531959,0.07418327,0.10762252,0.35907584,0.0,0.1084113,0.6899054,0.6585338,0.060926534,0.66544276,0.0,0.08375758,1.2613558,0.0,0.13723573,0.103515685,0.09986981
cbtc_train_11,0.05681745,0.004040447,0.30486363,0.036236465,0.019715672,0.15404963,0.15493205,0.033414535,0.106899805,0.16315754,0.09007068,0.2784595,0.17924969,0.0062789666,0.09833256,0.23725654,0.12353914,0.098315395,0.10426423,0.021728527,0.019798702,0.07563864,0.010295759,0.11413486,0.30446953,0.12752129,0.20648101,0.07680044,0.12068755,0.017668543,0.2537173,0.34067726,0.1042185,0.08096751,0.019570455,0.19593664,0.1615103,0.042849544,0.21330328,0.11906045,0.23283876,0.012231158,0.027372263,0.09242964,0.097203575,0.07826978,0.0033182148,0.25057936,0.13247919,0.02176163,0.08059771,0.036436558,0.065672904,0.029914489,0.157386,0.111418754,0.028214917,0.0726882,0.12055184,0.030927792,0.22425567,0.062201843,0.17044367,3.5013716e-05,0.13052624,0.09711645,0.16703111,0.123976335,0.08440482,0.0029709626,0.06204489,0.019140352,0.2369529,0.12527217,0.081392854,0.032724883,0.086582,0.08016753,0.3400379,0.021438265,0.22216026,0.099282525,0.03862995,0.040660415,0.0468722,0.040869422,0.10017093,0.048851453,0.055816043,0.1273686,0.17301145,0.046704587,0.19458942,0.10633143,0.040640797,0.2723524,0.034251977,0.059223965,0.06108609,0.05002011
cbtc_train_12,0.07437603,0.0005580177,0.5561779,0.041722234,0.0004849505,0.139251,0.2570129,0.05159461,0.14943591,0.19449858,0.0017069262,0.22387592,0.10057801,0.0012702962,0.10765888,0.23804015,0.0044812304,0.002721181,0.1466347,0.035151344,0.031057151,0.099114224,0.016570322,0.16264467,0.57520175,0.12639543,0.26740402,0.10935777,0.15526728,0.026282204,0.2698511,0.37877023,0.10775247,0.14619681,0.002024966,0.3183602,0.31072527,0.06647908,0.24354301,0.011884581,0.25271195,0.010859607,0.042544294,0.08676939,0.11429189,0.0025992088,0.0053947326,0.4882787,0.16123211,0.020967187,0.10956272,0.026143724,0.09844909,0.045821328,0.17026955,0.108985804,0.04445652,0.08779348,0.13362467,0.039504036,0.19408032,0.0010451083,0.2961524,0.0002417537,0.14291884,0.0043822634,0.29063296,0.0030112625,0.13828601,0.004705079,0.00242127,0.029550677,0.26861843,0.2699826,0.0022852009,0.040826105,0.13818824,0.104846016,0.36279938,0.028446345,0.3046916,0.0024470624,0.03682398,0.056348294,0.049552865,0.05826987,0.13838828,0.0013586616,0.058900487,0.27365398,0.29133764,0.049543686,0.2800233,0.0044540074,0.041596718,0.5113994,0.0017007169,0.073934,0.064245455,0.058344305
cbtc_train_13,0.06572235,0.0041470993,0.31957635,0.036246657,0.020271465,0.15630175,0.15528327,0.15192464,0.10311622,0.18787795,0.07618921,0.32479545,0.17397285,0.004635689,0.11291763,0.25777552,0.1285839,0.10346088,0.11463616,0.0980763,0.112933114,0.07549033,0.046935685,0.13798071,0.30185056,0.15706088,0.20873086,0.109675825,0.13912635,0.104033224,0.2989504,0.4014883,0.12408789,0.08040581,0.024001773,0.2170301,0.1737624,0.045929752,0.23493525,0.11503887,0.26694974,0.013222053,0.14667915,0.11192283,0.112620145,0.07730773,0.021017348,0.26009738,0.15219568,0.02751025,0.08926148,0.04190144,0.10183357,0.15395012,0.17843859,0.14674832,0.11917559,0.07447154,0.16292359,0.038183615,0.26604646,0.05087064,0.17389053,0.00029250036,0.15326934,0.11121523,0.26807058,0.110339954,0.084413715,0.016285412,0.06702397,0.09498875,0.2722256,0.122672066,0.06905407,0.032443475,0.088975966,0.13055706,0.39089638,0.027318334,0.24170819,0.090852916,0.039815642,0.0434602,0.05289341,0.05133908,0.13712718,0.056643136,0.081663065,0.12440146,0.17414494,0.052890737,0.20418651,0.10480026,0.045558494,0.27985817,0.04145606,0.07073978,0.07064202,0.058402754
cbtc_train_14,0.029661354,0.0048306054,0.26521966,0.029808346,0.01843517,0.12144975,0.119849496,0.2350079,0.09251214,0.07706416,0.08853142,0.13130865,0.117208354,0.0024220392,0.046386708,0.18898682,0.10290361,0.075910576,0.0820279,0.15119971,0.14382452,0.0556328,0.067019224,0.12240508,0.25553903,0.054286685,0.15191521,0.096335545,0.12500413,0.12637168,0.10920812,0.16052093,0.04448939,0.07541151,0.0167792,0.17204592,0.14333326,0.03697313,0.111469984,0.07882241,0.13201089,0.005301522,0.19530198,0.043491647,0.050082263,0.07222187,0.026131498,0.22345409,0.069519736,0.008852879,0.068370156,0.014636524,0.09522557,0.21665505,0.08028749,0.1253034,0.17228346,0.060087856,0.11970303,0.033294193,0.11493442,0.04704077,0.1405015,0.00027589843,0.07956932,0.09190409,0.29159263,0.10151912,0.0677593,0.020139221,0.055843018,0.1350475,0.11921502,0.12210566,0.05978228,0.023871124,0.079837084,0.1253777,0.15545164,0.010449216,0.18268025,0.092793755,0.029490963,0.030977841,0.020435175,0.022049759,0.1331222,0.0501677,0.06433845,0.11729182,0.13592139,0.022665987,0.16589606,0.08539536,0.029884957,0.2367286,0.034394685,0.036529806,0.030330122,0.024230657
cbtc_train_15,0.07022648,0.00141704,0.767001,0.043658566,0.008105362,0.18442264,0.32963544,0.47522503,0.22278687,0.1394866,0.01609352,0.08956515,0.10595569,0.00046257532,0.08448749,0.3511761,0.0498571,0.040451217,0.20818393,0.3239059,0.26711285,0.1354235,0.15526456,0.29783475,0.8293094,0.053878512,0.32608753,0.21856202,0.28392744,0.26735833,0.14459455,0.22875702,0.053080764,0.21639653,0.013730043,0.48443604,0.4336271,0.09791962,0.2344475,0.05310254,0.22144365,0.008185481,0.4017687,0.054260075,0.08745001,0.024505215,0.047735382,0.6642807,0.11764245,0.011914906,0.16523926,0.010135716,0.23574792,0.41275963,0.12995264,0.25780943,0.40225556,0.11269965,0.21964297,0.07320197,0.090173654,0.013144495,0.41623974,0.00021455725,0.09218179,0.04071583,0.6983004,0.027114678,0.18384524,0.044361323,0.02565734,0.28757572,0.20252752,0.40626925,0.017791115,0.043636058,0.20853873,0.27801484,0.2318619,0.013923968,0.44379488,0.023996077,0.053499077,0.071769424,0.03323719,0.051174305,0.2953783,0.020081412,0.10784638,0.3747138,0.37630287,0.028527182,0.43042156,0.040999256,0.054867234,0.711848,0.018690541,0.07206536,0.04764436,0.040946744
cbtc_train_16,0.031824376,0.008965865,0.16304371,0.03635405,0.036608707,0.1383956,0.08246577,0.19967596,0.087144405,0.086006455,0.17219266,0.16005756,0.16712391,0.003869112,0.04983778,0.20538008,0.1975591,0.16070001,0.074118696,0.13061719,0.12578203,0.035113968,0.05286592,0.10596524,0.16759959,0.06415613,0.1543383,0.0877625,0.1190632,0.11070068,0.12677743,0.1885809,0.0538559,0.04599495,0.032384403,0.11428037,0.08911247,0.03575762,0.12004044,0.14380525,0.14807266,0.0064615402,0.16726023,0.05382258,0.05451894,0.14683394,0.020184183,0.14158049,0.07765437,0.010348079,0.07330149,0.017775217,0.07632323,0.19168304,0.085542314,0.11251131,0.14668694,0.0679838,0.12449119,0.029840186,0.1412448,0.09036114,0.09457059,9.475133e-05,0.089184076,0.18548098,0.2600914,0.20546906,0.044779036,0.014486867,0.110528655,0.11309916,0.13798425,0.07554742,0.113009855,0.021297056,0.049131718,0.11770823,0.17114285,0.011026052,0.16124979,0.17867619,0.032498453,0.029464666,0.02340082,0.023604915,0.12911136,0.10079855,0.062590204,0.07242689,0.08621633,0.02608345,0.13719009,0.16036686,0.03364732,0.15066633,0.06958658,0.035234317,0.031852975,0.026123393
cbtc_train_17,0.021141503,0.017310861,0.03198578,0.042802174,0.053045172,0.13101135,0.016008537,0.3941845,0.049144216,0.068831146,0.28427047,0.18253538,0.16515642,0.0016173043,0.037621856,0.15223718,0.29136837,0.21457948,0.030093787,0.25291422,0.24951446,0.009126908,0.101468645,0.084426,0.028931968,0.060301717,0.08634531,0.13636948,0.11528444,0.21712765,0.09962881,0.17533289,0.04564368,0.008486217,0.04604392,0.030081583,0.017142298,0.030573683,0.10414418,0.16300116,0.17240115,0.004314922,0.34053808,0.060771216,0.04783409,0.22742762,0.039788954,0.024653833,0.07033692,0.006649777,0.057629194,0.017388942,0.113657884,0.37989292,0.07561386,0.15724003,0.27854076,0.0671073,0.1854618,0.0396324,0.18475139,0.12135425,0.020315908,0.00049859163,0.11348724,0.29782638,0.41592038,0.2882008,0.00913582,0.026979448,0.18739983,0.22011885,0.13504693,0.012408305,0.15410453,0.010956601,0.014229505,0.19504084,0.12343091,0.011601437,0.07606521,0.29214692,0.02450207,0.02917903,0.020644005,0.022501409,0.18209374,0.18338455,0.10185097,0.011895302,0.016911924,0.025234442,0.056281243,0.2308885,0.026925808,0.029492684,0.115275875,0.03753353,0.028806772,0.02039943
cbtc_train_18,0.024271065,0.0019403526,0.30033028,0.022284819,0.013010946,0.13111967,0.1291605,0.5832617,0.10565429,0.049657706,0.033246633,0.059769034,0.10359993,0.0013984845,0.03185672,0.25441137,0.0943122,0.07562232,0.10151699,0.3782744,0.38614756,0.07128756,0.17629063,0.19884403,0.2989979,0.027775515,0.15610781,0.1615824,0.17704566,0.34857053,0.06327265,0.08825514,0.024595423,0.088781856,0.024097027,0.22996873,0.16554551,0.04339116,0.08264927,0.08336246,0.07399532,0.003692014,0.5067869,0.021488834,0.031802963,0.058389533,0.07731346,0.25362673,0.041706685,0.0044852984,0.07529341,0.0076168794,0.18649808,0.54645836,0.048914753,0.22168511,0.43654332,0.060974676,0.18266681,0.0535509,0.04928315,0.019864708,0.16836247,0.00017207551,0.038827796,0.08345353,0.55014837,0.06019356,0.07504638,0.057118,0.052393492,0.34197664,0.073254436,0.14416096,0.032306183,0.023685837,0.10169911,0.23646425,0.100068614,0.005565994,0.23821387,0.04957344,0.032024156,0.035310507,0.013383384,0.016745556,0.22274634,0.040745977,0.100890055,0.13228524,0.14890262,0.012935584,0.20304708,0.06753623,0.038673695,0.27419704,0.040134914,0.026675984,0.01830029,0.015060971
cbtc_train_19,0.09961941,0.0017103968,1.1216468,0.065666564,2.555637e-05,0.22362539,0.500098,0.2262778,0.3434397,0.19298957,0.0,0.08469771,0.1198055,0.00020608793,0.10411572,0.4122584,0.0,5.850117e-05,0.29018894,0.17361428,0.079185374,0.18998663,0.083177455,0.34759545,1.2739501,0.05002393,0.472226,0.21858603,0.3437504,0.08738019,0.16142745,0.24848908,0.059710354,0.31148547,0.000586333,0.6502819,0.6369937,0.13260764,0.35473698,0.013823519,0.3067166,0.01293937,0.15175323,0.06330799,0.12941344,0.0,0.00467459,1.0011786,0.15747918,0.014479508,0.22653528,0.009799546,0.24103478,0.16182093,0.1847866,0.25134334,0.2410293,0.17344567,0.19262707,0.07776327,0.07530117,0.0006896815,0.6258969,0.00014196044,0.10671095,0.0,0.6544103,0.0,0.27581558,0.017375644,5.6385554e-05,0.12586957,0.27554235,0.6135106,0.0,0.05782312,0.2711005,0.23650295,0.29727697,0.022566682,0.59558356,0.0,0.07545371,0.10198249,0.044471726,0.07237247,0.30067068,0.0,0.08409627,0.58985037,0.573312,0.036575828,0.59230095,0.00062486687,0.0756595,1.0882797,0.0,0.09736819,0.06312049,0.04916515
cbtc_train_2,0.08867271,0.00029916095,1.0706482,0.05156741,0.00014209066,0.20090236,0.47600204,0.44165996,0.32321534,0.15420881,0.0,0.06785243,0.077307545,1.3939951e-05,0.100100845,0.38515487,0.0011547236,0.0007587592,0.27603993,0.31487072,0.19944215,0.16605084,0.15314187,0.36778527,1.2090799,0.038633324,0.4420269,0.24757865,0.354263,0.21943747,0.13241337,0.23217459,0.04827107,0.31922048,0.0015599532,0.6501445,0.62485987,0.12771603,0.31804162,0.0037910976,0.24827984,0.012137755,0.358477,0.05388564,0.10688253,0.0,0.027697116,0.95768994,0.12739311,0.008799834,0.21056916,0.008095919,0.2732963,0.35083172,0.15105651,0.2896552,0.40410247,0.16088898,0.21732958,0.08586183,0.05365649,0.00018255544,0.59096783,0.00026177763,0.086523466,0.00026324857,0.79286873,0.0,0.2656087,0.037108082,0.00021528963,0.25827667,0.22403388,0.59850156,5.2296446e-06,0.05683589,0.2797504,0.28882256,0.25491136,0.015589721,0.56941015,0.0,0.06805999,0.09441401,0.037676938,0.06277934,0.3196066,3.3832013e-05,0.09509997,0.5659135,0.5282182,0.027429484,0.5785893,0.0024921237,0.062328875,1.0309848,0.00026563858,0.08350222,0.051133975,0.04708805
cbtc_train_20,0.060282722,0.00070193934,0.4163527,0.036014397,0.008475922,0.1656518,0.20456935,0.06464509,0.12566927,0.16933426,0.02270525,0.27015442,0.18748455,0.005102871,0.097842805,0.2629329,0.058382615,0.04401396,0.13254178,0.04367581,0.04694157,0.09583978,0.019735876,0.13707995,0.38692486,0.13320963,0.23210542,0.07986609,0.13199455,0.042347398,0.25638762,0.34886858,0.10758026,0.10988602,0.012973853,0.26573107,0.22763288,0.05058999,0.20318168,0.08338201,0.23772207,0.00985253,0.058996096,0.09327105,0.09919275,0.026624512,0.008977941,0.34187904,0.13394764,0.02182248,0.0924148,0.03410245,0.07770041,0.06568385,0.158247,0.11321925,0.051150206,0.07519812,0.12764089,0.032338295,0.22114116,0.019739043,0.21307875,0.00015461896,0.12917644,0.04371925,0.18927217,0.03831425,0.111347966,0.007361012,0.02619971,0.04062604,0.23832816,0.16183671,0.030664848,0.037840836,0.110453956,0.089442216,0.3526198,0.027385976,0.27054024,0.031347897,0.041412946,0.046104897,0.046591036,0.046776295,0.106884606,0.015587605,0.05856408,0.16997275,0.23148093,0.047224,0.2312611,0.04919004,0.045008633,0.3657719,0.014062786,0.06386433,0.06494361,0.049255934
cbtc_train_21,0.08210542,0.00025665158,0.8801443,0.04298452,2.052813e-05,0.1557919,0.38747406,0.27720365,0.25163934,0.1548862,0.0,0.08128006,0.06082193,0.0002771833,0.08626951,0.2946474,0.0,0.0,0.21588503,0.20513667,0.108305685,0.14266685,0.09613818,0.2873302,0.9977159,0.050744675,0.366333,0.19805136,0.28205866,0.12894933,0.14988506,0.21658829,0.054150883,0.25070035,0.00047804002,0.5092968,0.5026134,0.10535481,0.26054868,0.0055403546,0.23342666,0.010941388,0.19942406,0.050948955,0.100762375,0.0,0.010603095,0.77961165,0.12905435,0.012075193,0.16923608,0.010645719,0.20114757,0.19847438,0.14702055,0.21329786,0.26238194,0.1318418,0.18265192,0.07391225,0.081511475,2.470417e-05,0.4902034,0.00019561392,0.10363183,0.0,0.6207364,0.0,0.21643552,0.018499209,0.0,0.16522665,0.22222771,0.4997651,0.0,0.046575785,0.22656468,0.213872,0.2373129,0.015119541,0.45451152,0.0,0.047255587,0.080795266,0.0373111,0.058497734,0.2567398,0.0,0.08501808,0.46598613,0.44211248,0.033316735,0.46110752,1.0634344e-06,0.053414986,0.8431127,0.0,0.075473234,0.04762067,0.04121315
