ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cbtc_train_1,0.075932376,0.036817268,0.008989066,0.07769166,0.08778655,0.16821332,0.0051855533,0.17289071,0.046990067,0.26240918,0.5419641,0.64091134,0.256335,0.0035095653,0.13831966,0.16216063,0.47501776,0.31741044,0.023210576,0.07817027,0.072661236,0.0022987449,0.029532336,0.049673755,0.009539173,0.23002611,0.13047758,0.186289,0.119690016,0.06465552,0.38486254,0.63420236,0.17641118,0.002252332,0.056533273,0.0054562483,0.0047822148,0.042362154,0.36324582,0.2249012,0.51953715,0.019559536,0.119421385,0.21945767,0.16831538,0.37144095,0.002388686,0.0075913565,0.2529316,0.027269714,0.08672612,0.06371732,0.105439655,0.1605734,0.2700515,0.19458948,0.083728336,0.12196768,0.29953024,0.05480155,0.5812251,0.23258862,0.005514766,0.0012851824,0.3609263,0.47801203,0.45687,0.5242363,0.0023359978,0.0018052289,0.29762322,0.07385238,0.46490017,0.003933656,0.29801622,0.014418285,0.0028165954,0.22816819,0.44351268,0.041837957,0.059280805,0.535588,0.037451897,0.04963116,0.07939077,0.07481787,0.22747335,0.29985464,0.16004659,0.003995366,0.0049884566,0.08179906,0.038962137,0.40611532,0.027527582,0.008358965,0.16069043,0.118361145,0.10125712,0.080764025
cbtc_train_10,0.15042277,0.0012551147,1.3066578,0.07914712,1.8559044e-06,0.23414622,0.5912807,0.12879522,0.4025768,0.33745128,0.0,0.17540248,0.12507448,0.00033149926,0.19428276,0.45105293,0.0,0.0,0.32621565,0.09402902,0.018132782,0.22510529,0.06034633,0.3799983,1.4866627,0.12665755,0.5763413,0.26202568,0.37936935,0.032117568,0.33327806,0.51388294,0.13100746,0.34807658,0.0005088561,0.7357654,0.74214697,0.16068313,0.51158756,0.00064570364,0.44599417,0.020495707,0.062468212,0.12523009,0.21169767,0.0,8.404302e-05,1.1901243,0.26704007,0.028244916,0.2735313,0.020491565,0.28036183,0.06265838,0.28968152,0.2723908,0.18335158,0.21538292,0.24188371,0.09738864,0.14551452,0.0,0.7326069,4.8384583e-05,0.16917437,0.0,0.72658086,0.0,0.31473976,0.010939306,0.0,0.06262315,0.44521618,0.71925205,0.0,0.0655164,0.30746818,0.26275158,0.530826,0.03830045,0.6813139,0.0,0.0755223,0.12381144,0.072599925,0.108538195,0.35859272,0.0,0.10835191,0.6889454,0.662074,0.05593364,0.6699853,0.0,0.08751292,1.2674112,0.0,0.13482279,0.09803509,0.09505717
cbtc_train_11,0.058317002,0.0039801286,0.3074423,0.037902698,0.02009252,0.15476312,0.15454905,0.03217459,0.111205466,0.16275695,0.09239544,0.27986243,0.1818659,0.00620732,0.09504643,0.23506936,0.12510395,0.09723263,0.10450284,0.020322455,0.018511802,0.08123202,0.010602855,0.11466628,0.30666846,0.1268,0.2095604,0.074807554,0.120459914,0.016470008,0.2549443,0.34272552,0.10299241,0.0793692,0.019156871,0.1999067,0.16301046,0.044179104,0.21145307,0.11984967,0.23251645,0.012037174,0.026410045,0.093485594,0.100168765,0.07728422,0.0034309747,0.2528511,0.13384394,0.02182339,0.08015772,0.03616638,0.06513632,0.028178608,0.16039838,0.107783355,0.028524034,0.07338518,0.11980467,0.031807348,0.22686712,0.063563086,0.17085281,0.00012289919,0.12843472,0.09831688,0.16208418,0.12438342,0.083080135,0.0031868976,0.062382553,0.020624526,0.2355692,0.12518255,0.08007993,0.03202486,0.08524445,0.07978029,0.33675,0.021130988,0.22144504,0.09800389,0.039194632,0.039866116,0.045990992,0.039868392,0.09930887,0.04831421,0.057749048,0.12740019,0.17255662,0.04646846,0.193731,0.10689297,0.04089235,0.27285847,0.034262646,0.05907921,0.061278738,0.04909896
cbtc_train_12,0.07258186,0.0005558998,0.5573022,0.038841423,0.0006958771,0.13931164,0.2568729,0.050228506,0.14767043,0.19566515,0.0015381661,0.23222755,0.09809973,0.00086454925,0.108740546,0.23754945,0.0055377977,0.004319662,0.14576265,0.033649936,0.030528003,0.09423977,0.015593066,0.16317067,0.5664372,0.12756851,0.2675343,0.107914135,0.15414025,0.026665518,0.26648638,0.37401435,0.10873884,0.14337721,0.0019055161,0.31442,0.31030938,0.0656129,0.24558721,0.012888493,0.25889057,0.011418361,0.039505128,0.08734659,0.11465491,0.0031566736,0.0054789158,0.48628935,0.15897271,0.023438876,0.10921716,0.025241463,0.10018715,0.045521595,0.1736825,0.112935856,0.042610902,0.088898756,0.13430136,0.04050915,0.1940171,0.0018101527,0.28991163,0.00022882555,0.14082989,0.004709904,0.28890824,0.0034933367,0.13849667,0.0053404225,0.002389742,0.028849695,0.26963776,0.26856732,0.0025430692,0.040831365,0.13595766,0.10476745,0.36286002,0.029626785,0.30739966,0.0024514818,0.037931673,0.056752343,0.049722854,0.058852483,0.14110543,0.0015893142,0.05998181,0.27231836,0.2918753,0.047878623,0.2795017,0.0048532826,0.041399248,0.5080318,0.002387113,0.07317209,0.06340736,0.059424076
cbtc_train_13,0.06568049,0.0039026118,0.31832826,0.036473155,0.02066197,0.16262183,0.15433958,0.14998212,0.102765106,0.18708757,0.075256765,0.3262283,0.17116147,0.0045507583,0.11247673,0.265415,0.13108987,0.10115633,0.11194475,0.0981435,0.10853425,0.07482244,0.048872504,0.14080617,0.30333146,0.15517698,0.200182,0.1058438,0.1391239,0.10198428,0.29827926,0.39926267,0.12354935,0.078837186,0.023187114,0.21567972,0.16998534,0.04641595,0.23496984,0.11414262,0.2624985,0.013030088,0.14319618,0.11124321,0.113008,0.08071865,0.022871396,0.25844258,0.15124151,0.02683068,0.08858433,0.042338546,0.10208196,0.15654664,0.17859371,0.14822343,0.12022479,0.07325356,0.15816917,0.03968016,0.2669504,0.05052039,0.17436467,0.00033322058,0.15370618,0.10817445,0.27848795,0.11275258,0.084405445,0.0159843,0.06639366,0.0956311,0.27019548,0.123044804,0.06695275,0.032471877,0.09072619,0.13228859,0.38243583,0.026810287,0.24187672,0.0903032,0.039839484,0.045019012,0.05384266,0.05044285,0.13877292,0.05636417,0.08029383,0.12574515,0.1772253,0.053672936,0.1958752,0.1076382,0.046024736,0.28688744,0.04094555,0.07058085,0.070618734,0.059230573
cbtc_train_14,0.029072735,0.0052136355,0.26509067,0.028766187,0.017746449,0.11930498,0.12106037,0.23799004,0.09542308,0.077630125,0.089027844,0.13304381,0.11932836,0.0025084445,0.04465651,0.19298711,0.10205324,0.077140585,0.0829488,0.15060145,0.14312497,0.058362994,0.06734793,0.124080464,0.26352945,0.052866068,0.15127294,0.09687429,0.12511511,0.124254175,0.105978645,0.15877117,0.04356561,0.07794808,0.016627716,0.17314407,0.14516863,0.038429685,0.108223535,0.08031445,0.13259645,0.005499859,0.19690174,0.04370508,0.049652446,0.07022205,0.026344595,0.22107849,0.06918981,0.007965544,0.06468431,0.015045503,0.09251677,0.22051945,0.079265915,0.12459759,0.17088026,0.060701083,0.11873456,0.033482824,0.116772056,0.047472432,0.13750795,0.00019365485,0.07574377,0.092663966,0.2931474,0.10044893,0.06923434,0.019743225,0.055887356,0.13513862,0.11873613,0.12282303,0.05992367,0.023893686,0.08057583,0.12361264,0.15060195,0.009592252,0.18549152,0.09146593,0.031029051,0.029978197,0.020193473,0.02298965,0.13121279,0.05090757,0.06277764,0.115683995,0.13690044,0.021692172,0.16716373,0.08646248,0.03030404,0.23789883,0.034742557,0.03476331,0.029881898,0.02318923
cbtc_train_15,0.069357045,0.00147741,0.760075,0.04305981,0.00815002,0.1803123,0.33424556,0.4781041,0.23666233,0.14160576,0.016412206,0.08676651,0.103275426,0.0005630848,0.08555361,0.34749928,0.052152004,0.040408425,0.20875983,0.32304323,0.2628709,0.1317294,0.15514195,0.30180353,0.8285818,0.050977938,0.3313065,0.2146641,0.28413647,0.25924385,0.14339666,0.22710572,0.05169065,0.21769537,0.012472059,0.48167315,0.43582585,0.09789728,0.23971064,0.05231112,0.21077742,0.008460476,0.39708987,0.053133335,0.08670691,0.02352673,0.049684126,0.67457706,0.11375012,0.009235468,0.16384436,0.010454218,0.23296322,0.4135421,0.12791316,0.24979733,0.3971451,0.120855205,0.21295746,0.0731937,0.08584347,0.01560072,0.42046183,0.0002740072,0.09325468,0.04134241,0.70210445,0.026562635,0.18509382,0.043402784,0.025025496,0.2856968,0.20428868,0.4142166,0.016682277,0.042237915,0.21659918,0.27860343,0.22482656,0.013566339,0.44948673,0.021555677,0.055874016,0.073906414,0.032298848,0.052396458,0.29149535,0.017804347,0.10643193,0.38269824,0.38255322,0.029690651,0.4342841,0.040725287,0.056043394,0.7219851,0.019325087,0.07317508,0.045137566,0.04032302
cbtc_train_16,0.03189074,0.009221765,0.16389945,0.037802387,0.036121197,0.1381572,0.08275049,0.19896315,0.091086455,0.08679502,0.17060152,0.16076607,0.16538385,0.0040209354,0.05126118,0.20389685,0.19935025,0.15960075,0.0725923,0.13171145,0.12491233,0.03616559,0.052624766,0.10609949,0.1674593,0.06594558,0.15851772,0.08794518,0.11789143,0.11025834,0.12682196,0.19096535,0.053544667,0.04444779,0.032149315,0.11205786,0.08978142,0.03531475,0.12094873,0.14374636,0.14421774,0.006362823,0.16839276,0.05584954,0.05502203,0.1474993,0.019476017,0.1403408,0.07821481,0.0102999,0.07564361,0.017571224,0.08066537,0.18909776,0.08575935,0.11185185,0.1450012,0.067567356,0.12438016,0.03005932,0.14234899,0.08884359,0.093703516,9.910621e-05,0.08899346,0.18729334,0.25993726,0.2042814,0.0442086,0.01463847,0.11148112,0.11303696,0.1404745,0.075253874,0.11281864,0.021065624,0.051400572,0.11865121,0.1725361,0.011294904,0.16317624,0.17770867,0.031734597,0.029289166,0.023948144,0.024373904,0.1301481,0.099986,0.061980974,0.07304509,0.08708377,0.025886483,0.13739316,0.1616416,0.034833454,0.15046547,0.069017366,0.035704006,0.032498375,0.027459435
cbtc_train_17,0.020860614,0.017990563,0.03329562,0.04208728,0.055256825,0.12826851,0.015605775,0.39646178,0.047685407,0.07082569,0.28676227,0.1828432,0.16156982,0.0015293754,0.03780056,0.14672004,0.28999633,0.21535379,0.030665182,0.25734985,0.24773292,0.009566373,0.100774415,0.084869206,0.02888446,0.061101425,0.08517033,0.13753623,0.11445742,0.22271025,0.09961765,0.17482354,0.04597244,0.0086839665,0.04714151,0.031169862,0.01776336,0.029446963,0.10019309,0.16104442,0.17110693,0.00524569,0.34001625,0.059778262,0.048909847,0.22840834,0.03893022,0.025746396,0.07159236,0.006440342,0.054985564,0.01694674,0.114974774,0.38703656,0.0742625,0.15733497,0.2801957,0.06773521,0.18812385,0.04054002,0.18584801,0.12108839,0.019447912,0.00057145784,0.1169861,0.2989764,0.4128756,0.2892958,0.0086272955,0.02707478,0.18451922,0.2248301,0.13411523,0.012036647,0.1529937,0.010762369,0.013497944,0.19642979,0.12336601,0.011489743,0.07382659,0.29393572,0.025319878,0.026609909,0.02165072,0.022363802,0.18234566,0.18378477,0.103932746,0.011882592,0.017035337,0.025847115,0.053804435,0.23424505,0.027164076,0.028219227,0.11313814,0.039547354,0.02878046,0.01997404
cbtc_train_18,0.024025993,0.0017978448,0.2995155,0.022676632,0.0128596015,0.12852119,0.13157783,0.5781477,0.10436719,0.048922554,0.033825133,0.057671458,0.09330466,0.0011515401,0.029086735,0.24838328,0.08623617,0.07066072,0.10273339,0.38737094,0.387577,0.071830906,0.17623541,0.19882202,0.298488,0.026964584,0.15316269,0.16423641,0.17578667,0.35318056,0.060605023,0.08759155,0.02507733,0.08923112,0.023062864,0.23066725,0.16550341,0.044183474,0.078955345,0.08286392,0.07487196,0.0040928847,0.51189107,0.02195811,0.0316275,0.05418956,0.079799145,0.25572273,0.041693844,0.00485336,0.07465431,0.007915504,0.18620737,0.5522305,0.049033195,0.22672145,0.43895957,0.056268044,0.1863065,0.054167278,0.050295677,0.021080106,0.16584505,0.00015901924,0.039719455,0.07983033,0.5540897,0.057157926,0.07611969,0.05808523,0.050200228,0.3489073,0.074109994,0.14564289,0.03136842,0.023163162,0.10241351,0.24135453,0.09947478,0.006233998,0.23817833,0.04814535,0.0331212,0.036312338,0.012243325,0.017737431,0.22304933,0.039262302,0.1008139,0.13327852,0.14944552,0.013095626,0.20193017,0.06538434,0.03912842,0.2771466,0.038502187,0.02710178,0.017934464,0.01486337
